ProductId,title,group,total_review_count,average_rating
468051,Open Your Eyes,Music,82,3
468052,Paul McCartney - Live at the Cavern Club,Video,21,4.5
468084,The Ultimate Guitar Scale Bible,Book,4,4.5
468091,Walking to New Orleans [Box],Music,2,5
468093,Altered States,Video,52,3.5
468117,Kenny Rogers - Live By Request,Video,4,4.5
468118,Kenny Rogers - Live by Request,DVD,4,4.5
468141,Video Girl Ai,DVD,20,5
468143,Cowboy Bebop - The Perfect Sessions (Limited Edition Complete Series Boxed Set),DVD,376,4.5
468166,Local Hero,Video,134,4.5
468178,Gloria,Video,25,4.5
468183,The Last of the Mohicans (1992 Film),Music,16,3.5
468201,20th Century Masters - The Millennium Collection: The Best of Smokey Robinson,Music,12,2.5
468254,20 De Coleccion,Music,2,5
468269,If I Were King,Video,10,4.5
468285,The Cloud Book (Reading Rainbow Book),Book,5,4.5
468334,Pleasures U Like,Music,79,4.5
468337,Unholy Terror,Music,21,4.5
468353,Under the Blade,Music,13,4
468362,An Inquiry into the Nature and Causes of the Wealth of Nations,Book,0,0
468426,Eat the Heat,Music,8,3
468433,Super Jazz,Music,0,0
468452,We'll Be Together Again,Music,1,5
468457,The Best of Motörhead [Metal-Is],Music,0,0
468539,Two Classic Albums from HP Lovecraft: H.P. Lovecraft/ H.P. Lovecraft II,Music,9,4
468616,Wildflowers: Best of New Birth,Music,7,4.5
468634,Hickory Wind: The Life and Times of Gram Parsons,Book,14,4
468635,Me & Mrs. Jones,Music,2,4.5
468646,Electric Version,Music,73,4.5
468648,The General's Daughter: Music From The Motion Picture,Music,40,4.5
468657,Dead Man Blues: Jelly Roll Morton Way Out West,Book,2,4.5
468671,Ear-Resistible,Music,28,3.5
468673,The Harmon Chronicles,Book,12,4.5
468686,Personal Standards,Music,3,4.5
468688,Departure,Music,3,5
468693,Mothers & Daughters,Music,11,4.5
468709,Sight-Sing Any Melody Instantly,Book,3,5
468776,The Ceremony Continues (Interview),Music,4,5
468778,Boston - Greatest Hits,Music,119,3.5
468780,Linda Jones - Greatest Hits (Deluxe Packaging),Music,4,4.5
468784,Dreamytime Songs,Music,5,4
468786,This Is the Time: The Christmas Album,Music,7,4
468794,The Constitutional Thought of Thomas Jefferson (Constitutionalism and Democracy),Book,3,5
468813,"Not Dark Yet: Dylan Alive, Vol. 2",Music,2,4.5
468833,Arlington to Boston,Music,0,0
468836,The Score [Clean],Music,7,4.5
468838,Dead Man Walking: The Score,Music,5,4.5
468841,Xmas Interpretations,Music,20,4.5
468843,A Walk in the Clouds,Video,89,4
468846,The Craft: Music From The Motion Picture,Music,30,4
468855,"A Comprehensive Guide to Attention Deficit Disorder in Adults: Research, Diagnosis, and Treatment",Book,3,4.5
468894,Very Best Album Ever,Music,1,5
468926,The String Quartet Tribute to James Taylor,Music,0,0
468928,Chinatown,Music,36,4
468930,Rufio [EP],Music,13,3.5
468938,Peaceful World,Music,7,4.5
468941,Keepin' It Country,Book,3,5
468946,African Drums,Music,1,5
468951,The Austin Sessions,Music,45,5
468952,The Tortoise & the Hare,Music,37,4.5
468976,Live from Uranus,Music,5,5
469002,Desperately Seeking Susan,Video,37,4.5
469024,Merry Christmas,Music,3,5
469025,10 on Broadway,Music,33,4.5
469032,Lift Your Skinny Fists Like Antennas To Heaven,Music,152,4.5
469053,Ben Hur (Radio Theatre),Book,35,4.5
469065,Sunday Morning Call,Music,13,4.5
469072,Rock Guitar Secrets,Book,1,4
469075,Classical Myth (3rd Edition),Book,9,4
469087,Chicken Soup With Rice (book and cassette),Book,0,0
469101,Oldies But Goodies 4,Music,3,3.5
469103,Oldies But Goodies 3,Music,2,2.5
469104,"Oldies But Goodies, Vol. 2",Music,1,4
469107,Gotti,Video,33,3.5
469108,"Oldies But Goodies, Vol. 1",Music,1,5
469114,The Heart of Things: Live in Paris,Music,8,4.5
469121,Art Laboe's 60 Killer Oldies,Music,6,5
469123,Art Laboe's Memories Of El Monte: The Roots Of L.A.'s Rock And Roll,Music,2,4.5
469125,Rubber-Band Banjos and a Java Jive Bass : Projects and Activities on the Science of Music and Sound,Book,0,0
469139,Dah Shinin',Music,32,5
469145,Forty Foot Echo,Music,12,4
469153,Mussorgsky: Pictures at an Exhibition,Music,7,4.5
469154,"Bach: The Well-Tempered Clavier, Book 1",Music,13,4.5
469155,An Introduction to Zen Buddhism,Book,14,4.5
469158,Britten - War Requiem / Vishnievskaya · Pears · Fischer-Dieskau · LSO · Britten,Music,18,5
469160,"Handel - Messiah / Te Kanawa, Gjevang, K. Lewis, Howell, CSO, Solti",Music,18,4.5
469162,Outlaw Star - Perfect Collection Boxed Set,DVD,84,4.5
469185,David Copperfield,Video,13,4.5
469202,Chopin: Waltzes,Music,1,5
469217,The Very Best of Betty Wright,Music,1,5
469224,Tsar Wars,Music,4,5
469232,Wild Sex for New Lovers,Book,2,5
469243,Saturday Night Fever,Video,103,4.5
469246,Ed Hunter [ENHANCED CD],Music,27,3.5
469249,Moonlighter,Music,6,5
469300,The Lair of the White Worm,DVD,38,4
469302,Little Odessa,DVD,11,3.5
469308,American Dreamer: Songs of Stephen Foster; Thomas Hampson; Jay Unger; Molly Mason,Music,11,4
469310,Crazy for You (1992 Original Broadway Cast),Music,29,5
469312,Brigadoon (1991 London Studio Cast),Music,22,4.5
469317,The Puccini Album: Arias for Piano,Music,8,5
469318,The Long Goodbye,Video,48,4
469321,Darling,Video,23,4.5
469324,Hymn,Music,6,5
469334,The Brothers McMullen,Video,21,3.5
469357,Poltergeist 2: The Other Side,Video,48,3.5
469369,All the Pretty Little Horses,Book,3,5
469394,In Concert (1970-1972),Music,17,4
469395,The Butterfly Ball and the Grasshopper's Feast,Music,4,5
469397,Live in Germany '76,Music,7,3.5
469398,Scandinavian Nights,Music,6,4
469428,Hella Good (Enhanced),Music,3,5
469439,Ride on,Music,7,4
469446,Thirteen Tales From Urban Bohemia,Music,93,4.5
469448,Full Frontal,DVD,41,2.5
469457,Queen: Live at Wembley '86,Video,65,4.5
469462,"Good Job, Little Bear",Book,6,5
469492,Fantastic Planet,Music,87,5
469512,Music of Pat Metheny & Lyle Mays,Music,21,4.5
469534,Amanda McBroom Live From Rainbow & Stars,Music,2,4.5
469565,So...How's Your Girl?,Music,50,4.5
469579,Let Me Up (I've Had Enough),Music,15,4
469581,Howlin' Wolf/Moanin' in the Moonlight,Music,21,5
469584,Under the Blue Moon,Music,6,4
469585,Ray Stevens Greatest Hits,Music,6,5
469587,Don Williams - 20 Greatest Hits,Music,14,5
469588,Music & Songs From Starlight Express (1987 Studio Cast),Music,11,3.5
469616,Mosaicos: Spanish as a World Language with CD-ROM (3rd Edition),Book,4,3
469657,Live in Paris,Music,109,4.5
469660,Celebrating the Music of Weather Report,Music,18,3.5
469663,Music in High Places - Boyz II Men (Live from Seoul),Video,6,4
469665,Best of Patti Labelle,Music,5,5
469667,School Days,Music,15,4.5
469669,Kings of the Wild Frontier,Music,28,5
469704,Anthology,Music,24,4.5
469705,King Bee,Music,3,4.5
469712,Zebop!,Music,15,4.5
469713,Greatest Hits,Music,28,5
469715,Bill Withers - Greatest Hits,Music,28,5
469716,Silent Night,Music,3,4.5
469732,"Paris Lounge, Vol. 2",Music,6,5
469738,Opel,Music,27,4
469741,Precious Time,Music,16,4.5
469742,"Saturday Night Fever, PG version",Video,103,4.5
469745,"NASB Trimline Bible, Button-Flap",Book,0,0
469768,A to Z of Classical Music,Music,4,3.5
469782,Watership Down,Video,175,4
469786,Bruce Lee - A Warrior's Journey,Video,40,4.5
469827,That's Not What I Heard,Music,7,4.5
469836,"Philosophy in a New Key: A Study in the Symbolism of Reason, Rite, and Art",Book,4,5
469900,"The Butterflies of Costa Rica and Their Natural History, Vol. I: Papilionidae, Pieridae, Nymphalidae",Book,4,5
469915,Guitars,Music,6,4
469921,Island,Book,0,0
469923,The Devils,Video,40,4
469925,The Delfonics [Buddha],Music,5,5
469929,Beneath the Underdog : His World as Composed by Mingus,Book,20,4
469947,Doobie Brothers - Greatest Hits,Music,26,4.5
469953,Scars,Music,74,4
469954,The Very Best of MC Lyte,Music,10,4.5
469958,Highlights from Self Portrait [Bluebird Anthology],Music,0,0
469971,A Midwinter's Tale,Video,25,4.5
469974,Jacqueline du Pré · Daniel Barenboim ~ Elgar (Pomp and Circumstance · Cello Concerto · Enigma Variations),Music,11,4.5
470010,Dead Man Walking,DVD,85,4.5
470017,The Patriot,Video,792,3.5
470018,Cabaret: The Illustrated Book and Lyrics,Book,15,5
470045,Casper,Video,53,4.5
470052,Making of the English Working Class,Book,7,4.5
470070,"Ten Years Together: The Best of Peter, Paul & Mary",Music,56,4.5
470078,"A Touch of Platinum, Vol. 2",Music,1,5
470080,Artie Shaw: The Complete Gramercy Five Sessions,Music,8,5
470086,Sanctuary [Bonus Tracks],Music,6,4.5
470120,Deuces Wild,Music,26,4.5
470128,Live in America,Music,16,3
470137,Cause for Alarm/Victim in Pain,Music,14,4.5
470138,Nativity in Black: Tribute to Black Sabbath,Music,48,4.5
470139,Finest Moments - MTV Unplugged,Video,2,4.5
470140,If You Don't Know Me by Now: The Best of Harold Melvin & the Blue Notes,Music,3,5
470147,Making Diagnosis Meaningful: Enhancing Evaluation and Treatment of Psychological Disorders,Book,0,0
470151,"Bach - Brandenburg Concertos / Lamon, Tafelmusik",Music,5,5
470152,It Don't Mean a Thing If It Ain't Got That Swing,Music,3,4
470159,Two Of A Kind (1983 Film),Music,13,4.5
470163,"Will the Circle Be Unbroken, Vol. 2",Music,20,4.5
470164,The Chess Box,Music,8,5
470167,The Chess Box,Music,9,5
470174,So Lo,Music,18,4.5
470188,Anthology: Best of,Music,37,5
470189,Music Fundamentals,Book,2,5
470198,Shine,Music,29,4.5
470236,Ali Baba And The 40 Thieves,Video,2,5
470254,Abran Paso a Los Patitos/Make Way for Ducklings (Picture Puffins),Book,6,5
470264,Pickin' on the Eagles,Music,4,2.5
470267,Forbidden Meat,Music,8,5
470278,SWAX,Music,7,3.5
470285,"Beauty, Brains, and Brawn: The Construction of Gender in Children's Literature",Book,0,0
470299,Led Zeppelin Acoustic Class (Led Zeppelin Acoustic Class),Book,1,4
470301,Managing Attention and Learning Disorders,Book,2,5
470335,"El Proximo Paso: Gramatica Avanzada, Lecturas, Composicion",Book,0,0
470346,Tammy Wynette - 20 Greatest Hits,Music,5,5
470358,Ben É Samba Bom,Music,1,5
470389,Rockabilly Psychosis and the Garage Disease,Music,4,5
470390,Strawberries Mean Love,Music,12,4.5
470394,Mighty Baby,Music,2,5
470402,Sacudin Ben Samba: Colecao Samba Soul,Music,1,5
470427,"Dark Noel, Vol. 1",Music,9,4
470440,Smokin' Disco,Music,4,4
470452,"Another Side of This Life: The Lost Recordings of Gram Parsons, 1965-1966",Music,4,4
470508,Sid Sings,Music,17,3.5
470510,Electric Dreams - Soundtrack,Music,14,4.5
470513,Sandra - 18 Greatest Hits,Music,27,5
470517,CBS: The First 50 Years,Music,7,3.5
470521,Suedehead: The Best of Morrissey,Music,4,4
470522,How Do I Deal [CD5/Cassette Single],Music,61,4
470523,Female Ejaculation & the G-Spot,Book,5,5
470526,Private Dancer: Centenary [UK Bonus Tracks],Music,26,5
470529,Spirit of Eden,Music,50,5
470539,Coal Miner's Daughter,Video,53,5
470549,The Door,Music,9,5
470552,Jiffy Phrasebook Spanish (Langenscheidt),Book,1,4
470556,"French in Action : A Beginning Course in language and Culture, Second Edition: Workbook, Part 1 (Yale Language Series)",Book,15,4
470560,On the Line,Video,112,4
470573,Breath of the Heart,Music,35,4.5
470608,Amazing Grace [Sparrow],Music,12,4.5
470611,Serendipity,Video,226,4
470612,I Love to Tell the Story,Music,16,4.5
470630,Voice of Jamaica,Music,10,5
470632,Within,Music,5,3
470633,Everything,Music,11,4.5
470637,Zooropa,Music,183,4
470641,Sonic Jihad,Music,51,4
470654,Spanish Giant Print Reference Burgundy Bonded Leather Bible,Book,0,0
470667,Human Wheels,Music,15,4.5
470700,Monk's Blues,Music,4,4
470749,Wagner: Parsifal,Music,4,5
470769,GrammarWork 1: English Exercises in Context,Book,0,0
470794,Beetlejuice Cartoon Vol. 3,Video,0,0
470799,Pygmalion (Dover Thrift Editions),Book,64,4
470850,Teatro,Music,54,4.5
470861,Brainwashed (Special Edition with Bonus DVD),Music,92,4.5
470865,Lenny Bruce Originals 1,Music,3,4
470868,Lenny Bruce Originals 2,Music,4,4
470876,Whistle Rymes,Music,6,5
470878,Dear Eloise/King Midas in Reverse,Music,6,5
470882,I Hope You Dance [UK CD],Music,4,3.5
470884,In Japan! [Bonus Tracks],Music,1,5
470886,Smash Your Head Against the Wall,Music,9,5
470888,The Canary Trainer: From the Memoirs of John H. Watson,Book,9,3
470890,Hey Little Cobra and Other Hot Rod Hits [Bonus Tracks],Music,3,4.5
470895,One Hundred Solos for Flute (Flute),Book,3,4.5
470905,Supersneakers,Music,4,5
470908,"Happy Birthday, Moon",Book,22,4.5
470919,Greatest Hits,Music,8,3.5
470925,Original Hits,Music,0,0
470933,One More Car: One More Rider (CD & DVD Set),Music,19,5
470936,The Complete Pablo Group Masterpieces,Music,2,5
470938,The Complete Pablo Solo Masterpieces,Music,8,5
470940,The Last Star,Music,11,4
470942,Stoned Raiders,Music,39,3.5
471003,Dinner In Italy,Music,1,5
471017,Essentials,Music,3,4.5
471052,"The New Testament in Its Social Environment (Library of Early Christianity, Vol 2)",Book,0,0
471053,Men in Black Limited Edition,DVD,206,4
471056,Out of the Blues,Music,5,4.5
471059,Mr. Wonderful [Bonus Tracks],Music,2,4
471063,Sounds of My Heart,Music,3,5
471066,What He Can't Tell You...and Needs to Say: Intimate Conversation With Men,Book,4,4
471067,Volksmarsch,Music,0,0
471085,Other Side of the Moon [Japan],Music,7,4.5
471093,Butterfly Ball and the Grasshopper's Feast [Bonus Tracks],Music,3,4.5
471097,Jugula,Music,6,4.5
471110,American Horn Quartet,Music,4,5
471169,My World of Spanish Words,Book,1,5
471174,Enter the Wu-Tang (36 Chambers),Music,276,5
471192,Ultimate Chill Out,Music,4,3.5
471193,Funky Serenity,Music,3,4.5
471239,Essential Spanish for Healthcare (Living Language Series),Book,3,4
471259,The Very Best of Modern Talking,Music,1,5
471260,Messiaen: Complete Organ Works,Music,4,5
471321,Stella Dallas,Video,16,4.5
471358,Degradation Trip,Music,76,4.5
471388,Gregg Allman Tour,Music,9,4
471403,Langenscheidt's Pocket Russian Dictionary: Russian-English/English-Russian (Langenscheidt's Pocket Dictionary),Book,7,4
471405,My Dream is You,Music,15,5
471430,"Conversational Italian in 20 Lessons: Illustrated, Intended for Self-Study and for Use in Schools : With a Simplified System of Phonetic Pronunciation ...  on the Method of R. Diez De (Cortina Method)",Book,3,4
471487,25 Bach Favorites,Music,5,4.5
471489,25 Piano Favorites,Music,4,4
471491,25 Guitar Favorites,Music,2,3
471492,25 Baroque Favorites,Music,5,4.5
471494,Mad Love: The Original Motion Picture Soundtrack,Music,6,5
471508,25 Classical Dance Favorites,Music,2,5
471510,25 Concerto Favorites,Music,4,4.5
471511,Symphony (25) Favorites,Music,0,0
471520,Candlelight Favorites (25),Music,1,4
471523,25 Opera Favorites,Music,2,3.5
471525,25 Sacred Choral Favorites,Music,2,4.5
471527,Sentimental Favorites (25),Music,2,3.5
471528,25 Romantic Moods,Music,0,0
471532,Made in Cape Breton,Music,11,5
471536,The Mighty Ducks Boxed Set (All 3 Films),DVD,13,4.5
471556,Imagination,Music,99,4.5
471562,Naughty,Music,19,5
471574,Eleven Short Stories (Dual-Language) (Dual-Language Book),Book,2,4.5
471575,The Red-Headed Stranger,Video,4,4.5
471589,Ultimate Collection,Music,21,4.5
471601,We Ran,Music,22,4
471603,Mermaid Avenue,Music,120,4.5
471606,Mawrdew Czgowchwz (New York Review Books Classics),Book,5,4
471612,Quality,Music,185,4.5
471613,Quality (Clean),Music,4,5
471647,Romeo and Juliet,Video,3,4.5
471654,Freeway Lanes,Music,6,4
471668,Burnin' Sky,Music,15,4.5
471669,Desolation Angels,Music,18,4.5
471670,74 Jailbreak,Music,33,4
471671,Rough Diamonds,Music,7,4.5
471674,Ciao,Music,3,5
471675,Burnin Sky,Music,15,4.5
471681,Spirituals,Music,2,3.5
471694,What Makes It Go,Music,21,5
471696,Pure Country,Music,2,4.5
471712,Untitled,Music,18,4.5
471713,Christmas Karaoke for Kids,Music,0,0
471717,Across the Milky Way,Music,3,5
471748,Cambridge Word Selector: English-Espanol (Cambridge Word Routes),Book,1,4
471794,All About the Girl,Music,15,4.5
471795,In Crowd: Ultimate Collection 1958-67,Music,1,5
471801,Sophisticated Lady,Music,1,5
471837,Bang a Gong,Music,1,3
471854,"Stress, Coping and Development: An Integrative Perspective",Book,1,5
471859,Devils Night Out,Music,15,5
471860,Orgasmatron [UK Bonus Tracks],Music,9,4.5
471882,Down with Wilco,Music,31,4
471887,Island Christmas,Music,0,0
471900,La Mision,Video,178,4.5
471935,Other Side of This,Music,2,5
471966,Sings Edith Piaf,Music,19,4.5
471988,Richie Rich - Greatest Hits,Music,1,5
472001,Two Titans of the Keyboard - Sviatoslav Richter & Arturo Benedetti Michelangeli,DVD,2,4.5
472002,Live,Music,3,5
472007,Labour of Love,Music,13,4.5
472020,Side By Side,Music,5,5
472032,As Thousands Cheer: The Hit Musical Comedy Revue! (1998 New York Revival Cast),Music,5,4
472039,Geffery Morgan,Music,4,5
472090,Present Arms,Music,6,4.5
472100,The Ultimate Collection,Music,4,5
472106,Rockin' Roll Baby,Music,5,5
472118,Minnesota Orchestra Showcase,Music,0,0
472123,Give Up,Music,351,4.5
472136,Star 69 Remixes,Music,6,4
472169,"Johnny Panic and the Bible of Dreams : Short Stories, Prose, and Diary Excerpts",Book,6,3
472175,Top Secret!,Video,100,4.5
472183,There Was an Old Lady Who Swallowed a Fly (Live Oak Music Makers (Hardcover)),Book,36,4.5
472196,That's All! [Rhino],Music,10,5
472207,Me and My Dad,Book,3,3.5
472229,You May Plow Here: The Narrative of Sara Brooks,Book,2,4
472243,How to Succeed in Business Without Really Trying,Video,31,4.5
472246,Groove Theory,Music,34,4.5
472259,Ultimate Collection,Music,4,5
472281,Autopilot Off,Music,83,5
472289,Tovarich,Music,2,5
472294,The Very Best of the Smiths,Music,15,4
472346,20th Century Masters - The Millennium Collection: The Best of Big Country,Music,3,4.5
472352,Songcatcher: Music from and Inspired by the Motion Picture,Music,82,3.5
472368,James Taylor: Greatest Hits,Book,2,3.5
472375,Back from Samoa,Music,10,5
472380,Electric Joy,Music,5,5
472393,Turning Pro: A Guide to Sex Work for the Ambitious and the Intrigued,Book,8,4.5
472447,New Kids On The Block: Greatest Hits - The Videos,Video,19,5
472450,Oscar Peterson,Book,1,5
472458,"Life in the Gladhouse, 1980-1984: Best of Modern English",Music,5,3.5
472460,Ciao! Best of Lush,Music,9,4.5
472466,"Verdi: Arias, Vol. 1",Music,19,5
472472,Tom Waits: Beautiful Maladies,Book,3,5
472475,Page One,Music,5,5
472478,Song for My Father,Music,22,5
472479,Sidewinder,Music,30,5
472488,Cool Struttin' [Bonus Tracks],Music,15,4.5
472491,Lost in Love: The Best of Slow Jams,Music,9,4
472494,The Ultimate Collection,Music,7,4.5
472495,Sublime Acoustic: Bradley Nowell & Friends,Music,61,4.5
472504,Tupelo Honey,Music,35,4.5
472505,Fountains of Light,Music,10,4
472507,The Banyan Tree : A Novel,Book,17,4.5
472510,Finian's Rainbow,Video,30,4.5
472514,Idle Moments,Music,24,5
472571,The Very Best of Richie Valens [Repetoire],Music,4,5
472595,Goodbye,Music,15,4.5
472618,For Lovers Only [Bonus Track],Music,12,4.5
472621,A Feather in the Engine,Music,3,4.5
472624,From Beyond the Back Burner,Music,27,4.5
472629,Been Down So Long It Looks Like Up to Me (Twentieth-Century Classics),Book,29,4
472641,More Drum Techniques of Rush (More Drum Superstar Series),Book,2,4.5
472677,The Pagemaster,Video,19,4
472690,We're A Happy Family - A Tribute To The Ramones,Music,76,3.5
472706,Ballads : Play-Along Solos for Trumpet,Book,0,0
472728,New Old Songs,Music,142,2
472753,Amy and Isabelle,Book,166,4
